lead_id,channel,message_text,message_hour,message_length,high_intent_flag,prev_contacts,response_gap_hrs,replied
KCS_02348,WhatsApp,"solicitud de especificaciones e información comparativa estimado soporte al cliente,

¿podrían proporcionarme especificaciones detalladas y una comparación entre el dell xps 13 9310 y el macbook air m1? un cliente solicitó esta información para tomar una d",18,256,1,4,32.27,1
KCS_02349,WhatsApp,"guten tag kundenservice, ich habe probleme bei der aktivierung meiner windows 11 pro software. ich habe die angegebene <acc_num> eingegeben, jedoch kann mein system nicht aktiviert werden. konnte ich ",9,200,1,4,26.05,1
KCS_02350,Email,asistencia inmediata requerida por disrupción del servicio de aws la interrupción del servicio de aws está causando tiempo de inactividad en la aplicación y requiere acción inmediata.,16,183,1,4,5.31,1
KCS_02351,Email,"assistance requise pour un problème de connectivité wifi le client <name> signale des problèmes de connectivité wifi intermittente avec le lg oled c1, affectant les services de streaming, et demande un support pour une résolution rapide. contact disponible ",19,257,0,4,67.12,1
KCS_02352,Email,immediate attention needed: dell xps 13 startup problem the user has reported a constant startup problem with the dell xps 13 9310. immediate assistance from it is necessary to fix this.,14,186,1,6,34.39,1
KCS_02353,Email,"inquiry concerning billing discrepancies for aws services dear customer support team,

i hope this message reaches you in good spirits. i am writing to bring to your attention an unexpected increase in charges on our latest invoice regarding the aws manageme",18,258,1,4,15.9,1
KCS_02354,Email,clignotement de l'écran de la smart tv assistance clientèle nécessaire pour le problème de clignotement du samsung qled qn90a.,11,126,1,5,8.08,1
KCS_02355,Email,"sofortige lösung erforderlich: zoom 5.11.0 abstürze sehr geehrter kundenservice, 

ich erlebe bei zoom 5.11.0 während wichtiger meetings kontinuierliche abstürze. dieses problem hat erhebliche auswirkungen auf meine arbeit. bitte beschleunigen sie die ",16,252,1,4,14.62,1
KCS_02356,Email,"request for assistance in server transition process hello team,

i hope this message finds you well. my name is <name>, and i am currently availing your it consulting service with account number <acc_num>. i am writing to seek your assistance with modi",17,252,1,7,20.87,1
KCS_02357,Email,"solicitud de asistencia: problema de parpadeo en la pantalla del portátil el cliente informa que la pantalla parpadea en el dell xps 13 9310. por favor, proporcione asistencia de diagnóstico para resolver el problema rápidamente.",13,229,1,5,19.04,1
KCS_02358,Phone Inquiry,"kritisches serverausfallproblem sehr geehrtes kundenserviceteam,

wir haben mit einem kritischen serverausfall zu kämpfen, der zahlreiche kunden betrifft, die auf ihre it-beratungsdienste angewiesen sind. diese situation hat zu erhe",14,232,1,7,1.42,1
KCS_02359,WhatsApp,"sehr geehrter kundenservice,

ich hoffe, diese nachricht erreicht sie wohl. mein name ist <name> und ich schreibe, um eine detaillierte rechnung für unser kürzliches abonnement von microsoft office 36",9,200,0,4,76.17,1
KCS_02360,Email,"consulta sobre la disponibilidad del microsoft surface pro 7 estimado soporte al cliente de tech online store,

espero que este mensaje le encuentre bien. me pongo en contacto para consultar sobre la disponibilidad y las opciones de entrega de las tabletas micr",11,261,0,7,68.44,1
KCS_02361,Phone Inquiry,"problème de scintillement d'écran sur macbook air m1 cher support client de tech online store,

je vous écris pour signaler un problème que je rencontre avec mon macbook air m1. lors d'une utilisation prolongée, en particulier dans des conditions de fai",9,253,1,7,3.21,1
KCS_02362,Email,"problema del cliente con el acceso al servidor hola,

estoy escribiendo para informar sobre un problema encontrado por nuestro cliente, <name>. han estado experimentando problemas para acceder a ciertas funcionalidades del servidor, lo que ha resu",11,247,1,7,15.26,1
KCS_02363,WhatsApp,"hilfe benötigt bei der jira-einrichtung hallo kundenserviceteam,

ich hoffe, diese nachricht erreicht sie wohl. ich wende mich an sie, um unterstützung bei der einrichtung des jira-ticket-systems zu bitten, das wir für das scrum-projektmana",18,240,1,6,4.71,1
KCS_02364,WhatsApp,"request for assistance with wireless printing hello, i am seeking assistance on setting up wireless printing for my hp deskjet 3755 from my mobile device. i have tried following the provided manual but encountered difficulties connecting to wi-fi",8,246,0,5,75.97,1
KCS_02365,WhatsApp,"urgente: problema de parpadeo de pantalla con dell xps 13 9310 estimado servicio al cliente,

estoy experimentando un problema con mi dell xps 13 9310, donde la pantalla parpadea continuamente. este problema está afectando gravemente mi trabajo y necesito una res",13,263,1,5,11.09,1
KCS_02366,Email,"problemas de red con el router cisco estimado soporte al cliente,

me pongo en contacto para informar sobre problemas de red recurrentes que hemos estado experimentando con nuestro router cisco isr4331, lo que ha causado una inestabilida",13,237,1,6,7.74,1
KCS_02367,Email,"estimado equipo de atención al cliente de ti,

me dirijo a ustedes para reportar un inconveniente con mi software norton antivirus plus. parece que no está operando adecuadamente y no está ejecutando ",11,200,1,4,5.11,1
KCS_02368,WhatsApp,"unterstützung für die navigation auf amazon erforderlich sehr geehrtes kundenserviceteam,

ich wende mich an sie, um unterstützung bei der effizienten navigation auf der amazon-plattform zu bitten, um während der bevorstehenden verkaufsveranstaltung rabatte",17,257,0,5,68.41,1
KCS_02369,Email,"urgent: major bug in ticketing system dear customer support,

we are experiencing significant workflow disruptions in our project management due to a major bug in the jira software 8.20 ticketing system. this issue requires your immediate",14,238,1,5,0.56,1
KCS_02370,Email,"problema com notificações do jira caro suporte ao cliente,

estou escrevendo para trazer à sua atenção um problema que estamos enfrentando com nosso jira software 8.20. apesar de termos as configurações corretas, o sistema não está en",10,234,1,7,9.81,1
KCS_02371,Phone Inquiry,"häufige probleme mit der drahtlosen verbindung beim hp deskjet 3755 sehr geehrter kundenservice,

ich schreibe, um meine bedenken bezüglich der wiederkehrenden verbindungsprobleme mit meinem hp deskjet 3755 drucker auszudrücken, der unter der kontonummer <acc_num> gek",13,268,1,6,24.54,1
KCS_02372,Phone Inquiry,"anfrage zu umtausch oder rückerstattung eines fehlerhaften ultrabooks sehr geehrter tech online store,

ich melde eine fehlfunktion des touchpads meines dell xps 13 9310, die nach nur drei monaten nutzung aufgetreten ist. ich bitte um einen umtausch oder eine rückerstat",8,270,1,4,23.53,1
KCS_02373,Email,"demande de changement de configuration du serveur cher service client, je vous écris pour demander un changement dans la configuration du serveur afin d'améliorer la performance de notre service de conseil en informatique. nous rencontrons des problè",8,250,1,6,25.5,1
KCS_02374,Email,"anfrage zur optimierung von aws-instanzen sehr geehrtes it-serviceteam,

ich hoffe, diese nachricht erreicht sie wohl. ich wende mich an sie, um rat und unterstützung bei der optimierung unserer aws-instanzen für eine verbesserte leistung inn",16,242,1,8,27.89,1
KCS_02375,Email,"urgent ec2 issue dear it services team, i am experiencing issues with an ec2 instance not responding. i require urgent assistance with my aws management service environment. please get back to me as soon as possible. ",10,217,1,5,10.95,1
KCS_02376,Phone Inquiry,"dear customer support, my canon pixma mg3620 is producing streaked pages despite being in high-quality mode. additionally, i'm experiencing wireless setup issues. please advise on potential solutions.",20,200,1,4,14.07,1
KCS_02377,WhatsApp,"probleme mit der aws-konfiguration und -leistung sehr geehrtes kundenserviceteam,

ich schreibe, um sie über mehrere probleme zu informieren, mit denen wir beim aws-management-service konfrontiert sind. unser kunde, <name>, hat kürzlich änderungen a",12,249,1,8,6.3,1
KCS_02378,Phone Inquiry,"necesito soporte urgente: problema con dell xps 13 estimado servicio de atención al cliente de la tienda online de tecnología,

estoy escribiendo para solicitar asistencia respecto a un problema persistente que estoy experimentando con mi dell xps 13 ",16,251,1,7,9.51,1
KCS_02379,Phone Inquiry,"urgente: resolver el problema de sincronización de microsoft office 365 estimado servicio de atención al cliente,

estoy escribiendo para informar sobre un problema de alta prioridad que estamos experimentando con microsoft office 365. nuestros usuarios no pueden acceder ",13,272,1,5,7.68,1
KCS_02380,WhatsApp,"hilfe bei der ersteinrichtung des macbook air m1 benötigt sehr geehrter support des tech online stores, 
ich habe kürzlich ein neues macbook air m1 in ihrem geschäft gekauft und benötige unterstützung bei der ersteinrichtung. ich hatte einige schwierigkeiten",12,258,1,5,20.97,1
KCS_02381,Phone Inquiry,"precisamos de assistência para resposta lenta a consultas no mysql 8.0.30 caro suporte ao cliente dos serviços de ti,

estou escrevendo para solicitar assistência em relação aos problemas de desempenho que estamos enfrentando com nosso banco de dados mysql 8.0.30. notamos q",15,274,0,6,70.86,1
KCS_02382,Email,"problema con el acceso al tablero de scrum estimado equipo de soporte al cliente,

espero que este mensaje les encuentre bien. les escribo para llamar su atención sobre un problema informado por uno de nuestros clientes, <name>. encontraron un",15,243,1,6,32.88,1
KCS_02383,Email,"hilfe benötigt für die spracheinstellungen des macbook sehr geehrtes tech online store support-team,

ich hoffe, es geht ihnen gut. ich schreibe, um ihre unterstützung bei der änderung der spracheinstellungen auf meinem macbook air m1 auf französisch zu s",18,255,1,5,30.65,1
KCS_02384,WhatsApp,"hello customer support team,

i am encountering difficulties with norton antivirus plus. the application crashes repeatedly, and it does not manage to finish scans. do you have any suggestions for a s",9,200,1,4,24.4,1
KCS_02385,WhatsApp,"hilfe benötigt bei der netzwerkoptimierung sehr geehrtes support-team der it-consulting-firma,

ich hoffe, diese nachricht erreicht sie wohl. mein name ist <name>, und ich wende mich an sie, um unterstützung bei der optimierung unserer netzwer",13,243,0,7,70.03,1
KCS_02386,WhatsApp,"dear customer support,

i hope this message finds you well. i am writing to bring attention to a discrepancy i noticed in my recent billing for the microsoft office 365 subscription associated with my",14,200,0,4,74.59,1
KCS_02387,Email,"anmeldeprobleme in jira software sehr geehrtes kundenserviceteam,

ich hoffe, diese nachricht erreicht sie wohl. ich schreibe, um ihre aufmerksamkeit auf ein problem zu lenken, das wir mit jira software 8.20 haben. unsere benutzer kö",15,233,1,6,12.69,1
